"ROUTEID";"tblsetname";"NAME";"NEXTSCHED";"FREQUENCE";"LASTUPLOAD";"LASTDOWNLOAD";"POINT";"DESCRIPTION";"REF_POINT";"FREQNAME";"FREQTYPE";"POINTNAME"
9519390;"PKF";"1.4  SÉCHOIR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A HFD";"@1A-";24405;"6319(SKF)";"BRG";"22_nip 1.25"" 400 m"
9519390;"PKF";"1.4  SÉCHOIR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A ENVELOPPE";"@1A-";24406;"FABRICANT";"OTHER";"22_nip 1.25"" 450 m"
9519390;"PKF";"1.4  SÉCHOIR PKF";2016-12-26;15;2016-12-02;2016-11-08;"1A VELOCITE";"@1A-";24407;"6319(SKF)";"BRG";"22_nip 1.25"" 450 m"
9519390;"PKF";"1.4  SÉCHOIR PKF";2016-12-26;15;2016-12-02;2016-11-08;"2H HFD";"@2H-";24543;"6319(SKF)";"BRG";"22_nip 1.875"" 250 m"
9519390;"PKF";"1.4  SÉCHOIR PKF";2016-12-26;15;2016-12-02;2016-11-08;"2H ENVELOPPE";"@2H-";24545;"6319(SKF)";"BRG";"22_nip 1.875"" 300 m"
9519390;"PKF";"1.4  SÉCHOIR PKF";2016-12-26;15;2016-12-02;2016-11-08;"2H VELOCITE";"@2H-";24542;"FABRICANT";"OTHER";"22_nip 1.875"" 250 m"
9519390;"PKF";"1.4  SÉCHOIR PKF";2016-12-26;15;2016-12-02;2016-11-08;"MACHINE";"";24168;"FABRICANT";"OTHER";"VÉLOCITÉ 550 meter"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H HFD";"@1H-";3995;"22315C(SKF)";"BRG";"AH IPS MRT M-400-011"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H VELOCITE";"@2H-";4002;"NU2222(SKF)";"BRG";"BH IPS MRT M-400-011"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A HFD";"@4A-";4006;"NU2222(SKF)";"BRG";"BV ENV MRT M-400-011"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A VELOCITE";"@4A-";4007;"NU2222(SKF)";"BRG";"BV IPS MRT M-400-011"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"7A HFD";"@7A-";4028;"FABRICANT";"OTHER";"AH IPS MRT M-30 -100"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3A HFD";"@3A-";4079;"239630CA(SKF)";"BRG";"PRESSE #4"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3A VELOCITÉ";"@3A-";4080;"239/630(SKF)";"BRG";"PRESSE #5"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"7A VELOCITÉ";"@7A-";4092;"6311(SKF)";"BRG";"AV IPS MRT M-400-011"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H ENVELOPPE";"@1V-";4040;"22315C(SKF)";"BRG";"AV ENV MRT M-30-100"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H VELOCITE";"@1V-";4037;"22315C(SKF)";"BRG";"AH ACC MRT M-30-100"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H HFD";"@2V-";4045;"NU2222(SKF)";"BRG";"BH ACC MRT M-30-100"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H ENVELOPPE";"@2V-";4044;"NU2222(SKF)";"BRG";"BH IPS MRT M-30-100"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H VELOCITE";"@2V-";4046;"NU2222(SKF)";"BRG";"BV ENV MRT M-30-100"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5A HFD";"@5V-";4069;"22315C(SKF)";"BRG";"Spool shaft empl. 56"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5A ENVELOPPE";"@5V-";4066;"22315C(SKF)";"BRG";"Spool shaft empl. 34"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5A VELOCITE";"@5V-";4070;"NU2222(SKF)";"BRG";"Spool shaft empl. 62"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A HFD";"@4A-";4051;"27 DENTS";"OTHER";"Spool shaft empl. 34"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4V ENVELOPPE";"@4V-";4055;"NU2222(SKF)";"BRG";"Spool shaft empl. 62"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2V VELOCITÉ";"@2V-";4077;"239/630(SKF)";"BRG";"PRESSE #2"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1V VELOCITE";"@1V-";4130;"NU2222(SKF)";"BRG";"BH ACC capter dryer"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2V HFD";"@2V-";4132;"NU2222(SKF)";"BRG";"BV ENV capter dryer"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A HFD";"@3V-";4135;"NU2222(SKF)";"BRG";"BV IPS capter dryer"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H HFD";"@1H-";4393;"6409(SKF)";"BRG";"DX IPS POM OPOMP006"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H VELOCITE";"@1H-";4394;"6312(SKF)";"BRG";"AH IPS MRT OPOMP005"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H HFD";"@2H-";4396;"6312(SKF)";"BRG";"BH IPS MRT OPOMP005"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H VELOCITE";"@2H-";4397;"6312(SKF)";"BRG";"BV IPS MRT OPOMP005"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3H HFD";"@3H-";4399;"6409(SKF)";"BRG";"DH IPS POM OPOMP005"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3H VELOCITE";"@3H-";4400;"6409(SKF)";"BRG";"DV IPS POM OPOMP005"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"7A HFD";"@7A-";4413;"6409(SKF)";"BRG";"DV IPS GENE91 DAMP"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"7A VELOCITE";"@7A-";4414;"6409(SKF)";"BRG";"DX IPS GENE91 DAMP"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H HFD";"@1H-";4421;"6205(SKF)";"BRG";"AH IPS MRT VACCUM 1A"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H VELOCITE";"@1H-";4422;"6205(SKF)";"BRG";"AH IPS MRT VACCUM 2A"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H HFD";"@2H-";4424;"NU322(SKF)";"BRG";"BX ENV BRG2 DEVID1A"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H VELOCITE";"@2H-";4425;"6316(SKF)";"BRG";"AX IPS BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3V HFD";"@3V-";4430;"6026(SKF)";"BRG";"AX ENV BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3V ENVELOPPE";"@3V-";4427;"6316(SKF)";"BRG";"AX ACC BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3V VELOCITE";"@3V-";4431;"6216(SKF)";"BRG";"BX ENV BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"7A HFD";"@7A-";4444;"6026(SKF)";"BRG";"AX IPS BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"7A VELOCITE";"@7A-";4443;"6316(SKF)";"BRG";"AX IPS BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H HFD";"@1H-";4456;"6026(SKF)";"BRG";"DX ENV BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H VELOCITE";"@1H-";4457;"6216(SKF)";"BRG";"DX IPS BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H HFD";"@2H-";4459;"FABRICANT";"OTHER";"AH IPS MRT EMBOSS  H"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H VELOCITE";"@2H-";4460;"6319(SKF)";"BRG";"AH IPS MRT EMBOSS  H"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3H HFD";"@3H-";4462;"6319(SKF)";"BRG";"BH IPS MRT EMBOSS H"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A HFD";"@4A-";4466;"6319(SKF)";"BRG";"AH IPS MRT EMBOSS  B"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A VELOCITE";"@4A-";4467;"6319(SKF)";"BRG";"AH ACC MRT EMBOSS B"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"6A HFD";"@6A-";4474;"6319(SKF)";"BRG";"BH IPS MRT PREFO"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"6A VELOCITE";"@6A-";4475;"NU322(SKF)";"BRG";"BH ACC MRT PREFO"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H HFD";"@1H-";4481;"6319(SKF)";"BRG";"AX IPS FRAM-TS AR"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H VELOCITE";"@1H-";4482;"6319(SKF)";"BRG";"AX ACC FRAME TS AR"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H HFD";"@2V-";4484;"6319(SKF)";"BRG";"AX IPS FRAM-TS B"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2H VELOCITE";"@2V-";4485;"6319(SKF)";"BRG";"AX ACC FRAME TS B"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3H HFD";"@3H-";4487;"6319(SKF)";"BRG";"AX IPS FRAM-TS B ARR"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3H VELOCITE";"@3H-";4488;"6319(SKF)";"BRG";"AX ACC FRAME TS B AR"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5A HFD";"@5A-";4491;"6319(SKF)";"BRG";"AV ACC ROU-15 AV"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5A VELOCITE";"@5A-";4492;"FABRICANT";"OTHER";"AX IPS ROU-16 AV"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H HFD";"@1H-";4510;"6319(SKF)";"BRG";"AV ACC ROU-28 AV"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"1H VELOCITE";"@1H-";4511;"FABRICANT";"OTHER";"AX IPS ROU-29 AV"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"2V VELOCITE";"@2V-";4516;"6217(SKF)";"BRG";"CH IPS"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"3H HFD";"@3H-";4518;"6211(SKF)";"BRG";"CH IPS"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A HFD";"@4A-";4083;"239/630(SKF)";"BRG";"PRESSE #8"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A VELOCITÉ";"@4A-";4084;"6311(SKF)";"BRG";"AH IPS MRT M-400-011"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A HFD";"@4A-";4402;"6314(NTN)";"BRG";"AH ACC MRT 91"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"4A VELOCITE";"@4A-";4403;"6314(NTN)";"BRG";"AV ACC MRT91"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5A HFD";"@5A-";4406;"6314(NTN)";"BRG";"CH ACC GENE91"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5A VELOCITE";"@5A-";4407;"6312(SKF)";"BRG";"AH IPS ALT 111-91"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5V HFD";"@5V-";4439;"6216(SKF)";"BRG";"DX ENV BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5V ENVELOPPE";"@5V-";4436;"6026(SKF)";"BRG";"CX IPS BRG DEVID"
9519757;"NORAMPAC";"2.1  DRIVE NORAMPAC";2016-01-04;30;2015-11-26;2016-11-22;"5V VELOCITE";"@5V-";4435;"6216(SKF)";"BRG";"CX IPS BRG DEVID"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4722;"6220(SKF)";"BRG";"BV IPS MRT  CENTR004"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4721;"6220(SKF)";"BRG";"BV ENV MRT  CENTR004"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4725;"6220(SKF)";"BRG";"BH IPS MRT  CCOUP001"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4724;"6218(SKF)";"BRG";"AV IPS MRT  CCOUP001"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4728;"6218(SKF)";"BRG";"AV IPS MRT  CENTR001"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4727;"6218(SKF)";"BRG";"AH IPS MRT CENTR001"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@AX-";4731;"6218(SKF)";"BRG";"AH IPS MRT CENTR007"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@AX-";4730;"6220(SKF)";"BRG";"BV IPS MRT  CENTR001"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A ENVELOPPE";"@1A-";4742;"6218(SKF)";"BRG";"AV IPS MRT CALD001H"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4743;"6220(SKF)";"BRG";"BH IPS MRT CALD001H"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4740;"6220(SKF)";"BRG";"BV IPS MRT  CCOUP003"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A ENVELOPPE";"@1A-";4759;"6220(SKF)";"BRG";"BV IPS MRT COL. BAS"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4762;"6220(SKF)";"BRG";"BH IPS MRT COL. HAUT"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4757;"6218(SKF)";"BRG";"AV IPS MRT COL. BAS"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4715;"6220(SKF)";"BRG";"BV IPS MRT  CENTR010"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";4719;"6218(SKF)";"BRG";"AV IPS MRT  CENTR004"
9520325;"NORAMPAC";"2.3  RLX ARR NORAMPA";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";4718;"6218(SKF)";"BRG";"AH IPS MRT CENTR004"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";3771;"6319(SKF)";"BRG";"AV ENV MPL-1.5-003"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3776;"6319(SKF)";"BRG";"BH IPS MPL-1.5 -003"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3786;"FABRICANT";"OTHER";"CH IPS MPL-1.5-003"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3813;"22315C(SKF)";"BRG";"AV ENV MRT M-30-100"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3819;"NU2222(SKF)";"BRG";"BV ENV MRT M-30-100"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";3818;"NU2222(SKF)";"BRG";"BH ACC MRT M-30-100"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A ENVELOPPE";"@1A-";3821;"6315(NTN)";"BRG";"AH IPS MRT M-050-041"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3824;"6318(SKF)";"BRG";"AH ACC MRT M-050-041"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3810;"22315C(SKF)";"BRG";"AH ACC MRT M-30-100"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";3809;"22315C(SKF)";"BRG";"AH IPS MRT M-30 -100"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A ENVELOPPE";"@AX-";3884;"6315(SKF)";"BRG";"AV IPS MRT M-100-052"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@AX-";3887;"NU318(SKF)";"BRG";"BH ACC MRT M-100-052"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@AX-";3886;"6318(SKF)";"BRG";"BH IPS MRT M-100-052"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";3834;"6315(NTN)";"BRG";"BH IPS MRT M-050-041"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3839;"NU318(SKF)";"BRG";"BV IPS MRT M-050-041"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3849;"6214(SKF)";"BRG";"AV ENV MRT M-50-95"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3876;"6313(NTN)";"BRG";"BV ENV MRT M-100-043"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A HFD";"@1A-";3875;"6313(NTN)";"BRG";"BH IPS MRT M-100-043"
9520571;"NORAMPAC";"2.6  COUCH+BOBINOIR";2016-01-04;15;2015-11-24;2016-11-08;"1A VELOCITE";"@1A-";3882;"6315(SKF)";"BRG";"AV ENV MRT M-100-052"
9520744;"TRAITEMENT DES EAUX";"3.  TRAITEMENT EAUX";2016-01-18;60;1900-01-01;2016-11-08;"1V HFD";"@1V-";6259;"7318 (SKF)";"BRG";NA
9520744;"TRAITEMENT DES EAUX";"3.  TRAITEMENT EAUX";2016-01-18;60;1900-01-01;2016-11-08;"2V HFD";"@2V-";6265;"22314 C3 (SKF)";"BRG";NA
9520744;"TRAITEMENT DES EAUX";"3.  TRAITEMENT EAUX";2016-01-18;60;1900-01-01;2016-11-08;"2V VELOCITE";"@2V-";6267;"22316E (SKF)";"BRG";NA
9520744;"TRAITEMENT DES EAUX";"3.  TRAITEMENT EAUX";2016-01-18;60;1900-01-01;2016-11-08;"3V VELOCITE";"@3V-";6276;"32315 (SKF)";"BRG";NA
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1V VELOCITE";"@1V-";22741;"23044 (SKF)";"BRG";"Pick up roll-ae3 TS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1V HFD";"@1V-";22740;"239/600CA (SKF)";"BRG";"Pick up roll-ae3 TS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2V VELOCITE";"@2V-";22745;"23044C (SKF)";"BRG";"Pick up roll-ae4 TS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2V HFD";"@2V-";22744;"23044 (SKF)";"BRG";"Pick up roll-ae4 TS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V VELOCITE";"@3V-";22748;"23044C (SKF)";"BRG";"Pick up roll- hv DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3V HFD";"@3V-";22747;"23044 (SKF)";"BRG";"Pick up roll- hv DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"4A VELOCITE";"@4A-";22751;"23044C (SKF)";"BRG";"Pick up roll-he2 DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"4A HFD";"@4A-";22750;"23044 (SKF)";"BRG";"Pick up roll-he2 DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"7A VELOCITE";"@7A-";22762;"23164CC (SKF)";"BRG";"Pick up roll-ae3 DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"7A HFD";"@7A-";22761;"23044CC (SKF)";"BRG";"Pick up roll-ae2 DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"8H VELOCITE";"@8H-";22766;"27 DENTS";"OTHER";NA
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"8H HFD";"@8H-";22764;".3(SKF)";"BRG";"Pick up roll-ae4 DS"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1V VELOCITE";"@1V-";22772;"FABRICANT";"OTHER";"nip .75"" 250 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"1V HFD";"@1V-";22771;"6319(SKF)";"BRG";"nip .75"" 200 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2V VELOCITE";"@2V-";22777;"6319(SKF)";"BRG";"nip .75"" 350 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"2V HFD";"@2V-";22776;"FABRICANT";"OTHER";"nip .75"" 350 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3H ENVELOPPE";"@3H-";22779;"6319(SKF)";"BRG";"nip .75"" 400 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3H VELOCITE";"@3H-";22782;"FABRICANT";"OTHER";"nip .75"" 500 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"3H HFD";"@3H-";22781;"6319(SKF)";"BRG";"nip .75"" 450 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"4H VELOCITE";"@4H-";22786;"FABRICANT";"OTHER";"nip .75"" 600 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"4H HFD";"@4H-";22785;"6319(SKF)";"BRG";"nip .75"" 550 meter"
9519197;"PKF";"1.3  DRIVE PKF";2016-12-26;15;2016-12-01;2016-11-08;"9A ENVELOPPE";"@9A-";22796;"FABRICANT";"OTHER";"nip .75"" 400 meter"
